t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,1000000000000.0,1.2413457e+36,0.001,1.31434001059239e-12,1.0471975511965976,0.001,3.7552571731211136e-13,0.001,6.488641225006346e-13,300000000000000.0,50,52000000000000.0
1.3,999401550000.0,5.8148621e+34,0.001048403645824886,1.2449068924557388e-12,1.0353870950674293,0.001014104712101642,3.6989414090841666e-13,0.0010242501776465286,6.328026444206273e-13,300000000000000.0,50,52000000000000.0
1.5,999389640000.0,5.7673807e+34,0.0010562259150154838,1.234484564560595e-12,1.0335089600206104,0.0010164352793038478,3.690367642661022e-13,0.0010282343941595288,6.30334862520142e-13,300000000000000.0,50,52000000000000.0
1.8,999371800000.0,5.7167541e+34,0.0010678388110391013,1.219300088130554e-12,1.0307358586860984,0.001019921121000517,3.677623581938736e-13,0.001034181986429115,6.26687433305007e-13,300000000000000.0,50,52000000000000.0
2.1,999353980000.0,5.6800597e+34,0.0010793114112178882,1.2046252372894637e-12,1.028013822757854,0.001023395059000163,3.6650090649752004e-13,0.0010400956170474825,6.231020638481942e-13,300000000000000.0,50,52000000000000.0
2.5,999330250000.0,5.6421839e+34,0.0010943975718784018,1.1858052487269737e-12,1.0244606028178729,0.001028008633679897,3.648387806519654e-13,0.0010479285212798358,6.184152748328496e-13,300000000000000.0,50,52000000000000.0
3.0,999300600000.0,5.6039457e+34,0.0011129316413921392,1.1633945668861756e-12,1.0201351898258209,0.0010337465596108484,3.627921801238489e-13,0.0010576381475276664,6.127015962005614e-13,300000000000000.0,50,52000000000000.0
3.6,999265050000.0,5.565044e+34,0.0011347220205250805,1.1379998602573927e-12,1.015104814034696,0.001040590158533473,3.6038058703619635e-13,0.00106917334407934,6.060481320143127e-13,300000000000000.0,50,52000000000000.0
4.3,999223600000.0,5.524914e+34,0.0011595595477122546,1.1102399589534479e-12,1.0094415678013327,0.001048517681465261,3.576262016462033e-13,0.0010824757011768278,5.985509070776135e-13,300000000000000.0,50,52000000000000.0
5.2,999170350000.0,5.4773975e+34,0.0011906328462008217,1.0771717638940424e-12,1.0024590186278317,0.0010586227098589409,3.5417470817707136e-13,0.0010993423757826024,5.893046479328148e-13,300000000000000.0,50,52000000000000.0
6.2,999111230000.0,5.4256866e+34,0.0012241079859318259,1.0434669093983227e-12,0.9950601860177355,0.0010697379157696275,3.504532187586348e-13,0.0011177840157952908,5.795137676486527e-13,300000000000000.0,50,52000000000000.0
7.5,999034500000.0,5.3485826e+34,0.0012661221280638275,1.0037388026541528e-12,0.9859476840898337,0.0010840165900598416,3.4578395509335793e-13,0.001141312467417126,5.674798596568933e-13,300000000000000.0,50,52000000000000.0
9.0,998946210000.0,5.2443016e+34,0.0013126943063352602,9.627397828722032e-13,0.9760627670751054,0.0011002605204202738,3.4061874045669515e-13,0.0011678707378386347,5.544771024576962e-13,300000000000000.0,50,52000000000000.0
11.0,998828970000.0,5.1189059e+34,0.0013719783097292794,9.146723911494136e-13,0.9637918128984827,0.001121551153068832,3.3407430736405817e-13,0.00120236763925765,5.384423893048074e-13,300000000000000.0,50,52000000000000.0
13.0,998712220000.0,4.9787594e+34,0.0014284357851699707,8.727003302795953e-13,0.9524134772229722,0.0011424426257613282,3.278885525504161e-13,0.0012358992749624644,5.237112887034968e-13,300000000000000.0,50,52000000000000.0
16.0,998538600000.0,4.7337204e+34,0.001508553834314184,8.186813978210467e-13,0.9367503251419637,0.0011730773317676288,3.192149701099598e-13,0.0012845499155552582,5.037017811842261e-13,300000000000000.0,50,52000000000000.0
19.0,998367170000.0,4.4925422e+34,0.0015839807085470164,7.7296470303225e-13,0.9224896022336532,0.0012029269139478085,3.1118679325282025e-13,0.0013314177081205389,4.858030966551841e-13,300000000000000.0,50,52000000000000.0
23.0,998142250000.0,4.1887333e+34,0.0016784032183918397,7.217235019196621e-13,0.9052556525311046,0.001241599729177232,3.0135871698421643e-13,0.001391438287288928,4.646395268681101e-13,300000000000000.0,50,52000000000000.0
27.0,997921710000.0,3.9006892e+34,0.0017669183570901326,6.788361237271825e-13,0.8896800840791652,0.0012790938271640255,2.923957082518554e-13,0.0014489608345105986,4.459964406745391e-13,300000000000000.0,50,52000000000000.0
32.0,997652410000.0,3.5690628e+34,0.001870619827543851,6.339598966169466e-13,0.8720960476334743,0.0013244537745237923,2.8222970248709045e-13,0.0015177775461820934,4.2554581308992356e-13,300000000000000.0,50,52000000000000.0
39.0,997287230000.0,3.1753292e+34,0.0020051507726820458,5.829550777007318e-13,0.8502693323727541,0.0013854380492152871,2.696091697695507e-13,0.0016091445130827775,4.010898370950352e-13,300000000000000.0,50,52000000000000.0
47.0,996885520000.0,2.8238011e+34,0.002146628866470578,5.365362906299366e-13,0.8284152910171073,0.001451965904771798,2.5704776521103273e-13,0.0017075360448949816,3.77671705954399e-13,300000000000000.0,50,52000000000000.0
56.0,996451560000.0,2.5328123e+34,0.0022932690742653843,4.947991099049639e-13,0.8068536268709532,0.001523288938315565,2.4480033078307736e-13,0.0018117720566523392,3.556360253593593e-13,300000000000000.0,50,52000000000000.0
67.0,995941090000.0,2.3145901e+34,0.0024581780230113004,4.541517486551078e-13,0.7838137367898225,0.0016061059911996413,2.319399145671157e-13,0.0019314594789260125,3.332569151573289e-13,300000000000000.0,50,52000000000000.0
80.0,995359550000.0,2.1432098e+34,0.0026369396397338853,4.1619617302934715e-13,0.7601577910549456,0.001698700657803425,2.190409134355093e-13,0.002063858506869192,3.115136120495047e-13,300000000000000.0,50,52000000000000.0
96.0,994669630000.0,1.9962754e+34,0.002838084467603534,3.796046831237865e-13,0.7350336608070264,0.0018060400757974617,2.0573737810505847e-13,0.002215806278779107,2.8975020207221624e-13,300000000000000.0,50,52000000000000.0
120.0,993668680000.0,1.878394e+34,0.0031099787550588043,3.3822687748929254e-13,0.7033347253892127,0.0019558191282478144,1.895991230633783e-13,0.0024256393608045575,2.64151650637533e-13,300000000000000.0,50,52000000000000.0
140.0,992865080000.0,1.7843421e+34,0.003315480244447983,3.11836509524798e-13,0.6809352789771572,0.0020721876491009345,1.7866326302018072e-13,0.0025872582504620403,2.472517790174414e-13,300000000000000.0,50,52000000000000.0
170.0,991708800000.0,1.6661292e+34,0.0035964009386859567,2.8108556186888127e-13,0.6522636932205259,0.0022351262319909946,1.6525313987905876e-13,0.0028119279491993308,2.2696675077333207e-13,300000000000000.0,50,52000000000000.0
200.0,990603020000.0,1.5662611e+34,0.0038517383678693664,2.574114849881089e-13,0.6279729470113244,0.0023866562964145674,1.544150984906538e-13,0.0030194971038423495,2.1089155442124996e-13,300000000000000.0,50,52000000000000.0
240.0,989204210000.0,1.3452774e+34,0.004161624883011222,2.330083382675282e-13,0.6005313110876493,0.0025744107168225506,1.4275028946634452e-13,0.0032752387180500758,1.938769659633779e-13,300000000000000.0,50,52000000000000.0
290.0,987649010000.0,8.1883986e+33,0.004511453028211112,2.0999212672633274e-13,0.5719601830923539,0.002790794952946075,1.312703909022668e-13,0.003568412023278363,1.7739210148454938e-13,300000000000000.0,50,52000000000000.0
350.0,986174160000.0,4.0222995e+33,0.004889910907028508,1.8935526832213203e-13,0.5436055671616874,0.00302945210681742,1.2056694640779923e-13,0.0038902551419825898,1.6222903105794213e-13,300000000000000.0,50,52000000000000.0
420.0,984833220000.0,2.5019242e+33,0.005288717935271204,1.7131749693213374e-13,0.5162736093312809,0.0032853512212030578,1.1087403412006336e-13,0.004233990087744017,1.486538592723323e-13,300000000000000.0,50,52000000000000.0
500.0,983540110000.0,1.8876613e+33,0.005702045775100395,1.5569405432716844e-13,0.49038367941207983,0.00355465023618411,1.0220508934429725e-13,0.00459454526976995,1.3662846191547958e-13,300000000000000.0,50,52000000000000.0
600.0,982114430000.0,1.5319303e+33,0.006170555925898147,1.408976305179488e-13,0.4636793126504603,0.0038641746314112134,9.37455169848267e-14,0.005007796837102942,1.249898537147726e-13,300000000000000.0,50,52000000000000.0
710.0,980697990000.0,1.3171824e+33,0.006638845527207041,1.2851102301532735e-13,0.4394535570872981,0.004177393407334983,8.646618472167487e-14,0.005424995410755511,1.1504464863910598e-13,300000000000000.0,50,52000000000000.0
860.0,978937790000.0,1.1419695e+33,0.0072174560304127736,1.157620867095904e-13,0.41248427919536523,0.004568821885723426,7.877568045300479e-14,0.005945290046495071,1.0460142283985791e-13,300000000000000.0,50,52000000000000.0
1100.0,976384090000.0,9.951608e+32,0.008038679942274286,1.012701430099585e-13,0.3789717623828086,0.005131112234010486,6.97769622534237e-14,0.006691133441896913,9.2456619568224e-14,300000000000000.0,50,52000000000000.0
1300.0,974422020000.0,9.1335839e+32,0.008651081910981113,9.251076814224606e-14,0.3570497271776678,0.00555450158710598,6.419974760399777e-14,0.007251822067093907,8.496605135285573e-14,300000000000000.0,50,52000000000000.0
1500.0,972591390000.0,8.4973575e+32,0.009214330124229756,8.563093346484747e-14,0.33884990671207627,0.005946353194366884,5.974454705662815e-14,0.007770212447674861,7.900058121750162e-14,300000000000000.0,50,52000000000000.0
1800.0,970039660000.0,7.7910677e+32,0.00998793662229039,7.761978325684518e-14,0.3164808082548203,0.006487618420303347,5.447301273277266e-14,0.008485601973488448,7.196116842846662e-14,300000000000000.0,50,52000000000000.0
2200.0,966917900000.0,7.1246944e+32,0.010918257841184555,6.968340099369087e-14,0.2929781961160238,0.007142195308057984,4.9161919282653915e-14,0.009349957477910575,6.488809257667917e-14,300000000000000.0,50,52000000000000.0
2600.0,964043560000.0,6.6406107e+32,0.011761392221117708,6.371019942183117e-14,0.27434627104837767,0.007738039567341504,4.51072754159541e-14,0.010136175302123362,5.950007870613243e-14,300000000000000.0,50,52000000000000.0
