t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,1000000000000.0,2.7192671e+37,0.001,1.314340140010291e-12,1.0471975511965976,0.001,3.7552575428865444e-13,0.001,6.488641863917372e-13,300000000000000.0,50,52000000000000.0
1.3,999402190000.0,1.4027418e+35,0.0010484025737852007,1.2449123115970905e-12,1.0353874956516251,0.0010141046293250286,3.698953088394439e-13,0.0010242499326977082,6.328047479682224e-13,300000000000000.0,50,52000000000000.0
1.5,999390440000.0,1.3923294e+35,0.001056224610422397,1.2344882538476885e-12,1.0335094480530724,0.0010164351794192971,3.6903738829859514e-13,0.0010282340961050363,6.303360395878017e-13,300000000000000.0,50,52000000000000.0
1.8,999372860000.0,1.3808818e+35,0.0010678369733967737,1.219305080417327e-12,1.0307365451949115,0.0010199209797749963,3.6776318587860257e-13,0.0010341815634530031,6.266890034111991e-13,300000000000000.0,50,52000000000000.0
2.1,999355290000.0,1.3725977e+35,0.001079308838193117,1.2046320330685277e-12,1.0280147808930615,0.001023394858594984,3.665019444125189e-13,0.0010400950177918828,6.231040805702722e-13,300000000000000.0,50,52000000000000.0
2.5,999331900000.0,1.3642456e+35,0.0010943942464585973,1.1858133669533844e-12,1.024461840101026,0.0010280083731945661,3.648400735093783e-13,0.001047927739626769,6.184177571745712e-13,300000000000000.0,50,52000000000000.0
3.0,999302700000.0,1.3560696e+35,0.0011129270853199671,1.1634050055223884e-12,1.020136879789881,0.001033746196521038,3.6279382488534425e-13,0.0010576370594583607,6.127047680868434e-13,300000000000000.0,50,52000000000000.0
3.6,999267680000.0,1.347951e+35,0.0011347159686054629,1.1380126211689857e-12,1.0151070529447146,0.0010405896674001583,3.6038263276888716e-13,0.001069171873776886,6.060520601958349e-13,300000000000000.0,50,52000000000000.0
4.3,999226860000.0,1.3396836e+35,0.0011595513682025153,1.110256083773056e-12,1.0094445796254947,0.001048516998219066,3.5762874208583887e-13,0.0010824736679596455,5.985558230448659e-13,300000000000000.0,50,52000000000000.0
5.2,999174430000.0,1.329977e+35,0.0011906210559745436,1.0771939917803404e-12,1.0024633199596502,0.0010586216751060163,3.541779593828423e-13,0.0010993393428391062,5.893111392597474e-13,300000000000000.0,50,52000000000000.0
6.2,999116240000.0,1.3194182e+35,0.0012240936590488325,1.043490880093741e-12,0.9950654101576888,0.001069736632608124,3.504570805763158e-13,0.0011177802546651512,5.795212306496283e-13,300000000000000.0,50,52000000000000.0
7.5,999040740000.0,1.3035636e+35,0.0012661028957873643,1.0037686242088961e-12,0.9859546448828205,0.001084014778619818,3.4578876308990653e-13,0.0011413072315147573,5.674892026649893e-13,300000000000000.0,50,52000000000000.0
9.0,998953900000.0,1.2816866e+35,0.0013126682287304507,9.627781331763897e-13,0.9760720999015142,0.0011002578995021018,3.406247655283715e-13,0.0011678633231003638,5.544890435385766e-13,300000000000000.0,50,52000000000000.0
