t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,100000000000000.0,1.0333712e+36,0.001,1.3143348965682704e-08,1.0471975511965976,0.001,3.7552425616236296e-09,0.001,6.488615978063043e-09,300000000000000.0,50,52000000000000.0
1.3,99937626000000.0,8.0829151e+34,0.02453676550977663,3.101831455560913e-10,0.1207686358391694,0.01693324872756957,2.2151710990334012e-10,0.02224486799105649,2.9136127477022857e-10,300000000000000.0,50,52000000000000.0
1.5,99935839000000.0,7.8529217e+34,0.026426718367300137,2.874298638289464e-10,0.1122501216103995,0.01828264062749837,2.051592555218196e-10,0.024019649776668407,2.6982206397381736e-10,300000000000000.0,50,52000000000000.0
1.8,99933063000000.0,7.5662814e+34,0.029026604582044636,2.611224155462268e-10,0.10230021748243487,0.020137757288947993,1.862488992537595e-10,0.026459359419075592,2.449286451642448e-10,300000000000000.0,50,52000000000000.0
2.1,99930181000000.0,7.3356512e+34,0.03140778495065561,2.409511281653086e-10,0.09460323705611169,0.02183569105145165,1.7175579394763326e-10,0.028692177544527686,2.258545856486297e-10,300000000000000.0,50,52000000000000.0
2.5,99926189000000.0,7.091808e+34,0.0343224916468617,2.2015426944493442e-10,0.08661077764358181,0.023912702496386835,1.5682296896680683e-10,0.031423315667347775,2.0620557430982248e-10,300000000000000.0,50,52000000000000.0
3.0,99920990000000.0,6.8574002e+34,0.03764481928713864,2.004562439398725e-10,0.07899199526290832,0.0262785292085785,1.426914699407138e-10,0.03453404757145673,1.876141830313337e-10,300000000000000.0,50,52000000000000.0
3.6,99914512000000.0,6.6433467e+34,0.04127588649172743,1.826091814905215e-10,0.07205246225781357,0.02886243710719007,1.2990061623371074e-10,0.0379313606883262,1.7078899075336843e-10,300000000000000.0,50,52000000000000.0
4.3,99906730000000.0,6.4522904e+34,0.04514051332068131,1.6680850447353893e-10,0.06588276462791397,0.031610786826153196,1.185881323556233e-10,0.04154473829922496,1.5591022209447844e-10,300000000000000.0,50,52000000000000.0
5.2,99896547000000.0,6.2638067e+34,0.04966523528638438,1.5146631628862998e-10,0.059871712974227706,0.034826597444947684,1.0761565785461985e-10,0.04577256642158674,1.4148009013757293e-10,300000000000000.0,50,52000000000000.0
6.2,99885208000000.0,6.1006696e+34,0.05424808027021384,1.3855823740056539e-10,0.05480086006693261,0.038081886170390114,9.839371113577456e-11,0.050052179055065885,1.2935311190980318e-10,300000000000000.0,50,52000000000000.0
7.5,99870637000000.0,5.9321774e+34,0.05967772403682939,1.258490563443433e-10,0.04979793407431269,0.041936682499073924,8.932302402817017e-11,0.05511982803881174,1.1742585018705345e-10,300000000000000.0,50,52000000000000.0
9.0,99854097000000.0,5.7751723e+34,0.06538027637613297,1.1478734461267595e-10,0.04543681398197977,0.04598330026596396,8.143584645126406e-11,0.06043955055830494,1.0705540654024796e-10,300000000000000.0,50,52000000000000.0
11.0,99830278000000.0,5.6456976e+34,0.07228195541160211,1.0373917997516545e-10,0.04107806958947195,0.0508786741184444,7.35656688424936e-11,0.06687495202736049,9.67078144524637e-11,300000000000000.0,50,52000000000000.0
