t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,1000000000000000.0,3.8023084e+37,0.001,1.3141808111783271e-06,1.0471975511965976,0.001,3.754802317652362e-07,0.001,6.487855288435321e-07,300000000000000.0,50,52000000000000.0
1.3,998614250000000.0,3.0493691e+35,0.24826444417297067,3.017407638624131e-09,-15.698927798225352,0.1700165591270937,2.2028899241584083e-09,0.22449848187091773,2.8826010754315003e-09,300000000000000.0,50,52000000000000.0
1.5,998439860000000.0,3.0363308e+35,0.2666859907253167,2.807959304809947e-09,-15.699556763167944,0.183438118213892,2.0409931603418353e-09,0.2420665062405689,2.6724549393045912e-09,300000000000000.0,50,52000000000000.0
1.8,998171550000000.0,3.0205194e+35,0.29213765591275664,2.5619110890659146e-09,-15.700294795192127,0.2018961958038622,1.8533972392691193e-09,0.2662431887272119,2.4284665893415e-09,300000000000000.0,50,52000000000000.0
2.1,997897600000000.0,3.0051653e+35,0.3155308282107874,2.370645234578324e-09,-15.700867753547994,0.218793478590549,1.709316666786229e-09,0.28838827403954853,2.2407495730113044e-09,300000000000000.0,50,52000000000000.0
2.5,997530210000000.0,2.9867486e+35,0.3442414701150458,2.1712855782186426e-09,-15.70146417852936,0.23946359588927396,1.5606024980640648e-09,0.31549063185931975,2.0467245866791884e-09,300000000000000.0,50,52000000000000.0
3.0,997073590000000.0,2.9686502e+35,0.37703767112404757,1.98061600076212e-09,-15.702033775928804,0.2630045471228505,1.419635394678418e-09,0.3463702894177317,1.8625737409749376e-09,300000000000000.0,50,52000000000000.0
3.6,996527170000000.0,2.9511193e+35,0.41293628674731986,1.8064449439868483e-09,-15.702553215315854,0.2887072180855798,1.2918371114782883e-09,0.3800976192162329,1.6954472413424402e-09,300000000000000.0,50,52000000000000.0
4.3,995889930000000.0,2.932846e+35,0.4511797250770347,1.6512034678279962e-09,-15.703015332223117,0.31603195319393734,1.1786335999477046e-09,0.4159639014298479,1.547277493895835e-09,300000000000000.0,50,52000000000000.0
5.2,995073090000000.0,2.911721e+35,0.4959746135052586,1.4995979947567728e-09,-15.703465672240611,0.3479813949754423,1.0686602924498531e-09,0.4579108804327379,1.4032297596288758e-09,300000000000000.0,50,52000000000000.0
6.2,994175680000000.0,2.8901448e+35,0.5413432032728663,1.371432510667211e-09,-15.703845538010368,0.38029306452487865,9.760935888937768e-10,0.5003420366400059,1.2819082340566153e-09,300000000000000.0,50,52000000000000.0
7.5,993026640000000.0,2.8651823e+35,0.5950689439584069,1.2447224219584548e-09,-15.704220182781462,0.41851059178075334,8.849063481251615e-10,0.5505371004241263,1.1623348084376566e-09,300000000000000.0,50,52000000000000.0
9.0,991722220000000.0,2.8385734e+35,0.6514430391045785,1.1340264321272479e-09,-15.704546579069484,0.458571206478018,8.054857410265147e-10,0.603160326838106,1.05814683454905e-09,300000000000000.0,50,52000000000000.0
